イニング,表裏,ボール,ストライク,アウト,一塁走者,二塁走者,三塁走者,投手,投手チーム名,投手投げ方,打者,打者チーム名,打者打ち方,球種,球速,投球位置,捕手構え位置,投球結果,投球,打席,打数,安打,スイング,三振四球,振り逃げ,打撃結果,打球タイプ,捕球者,プレーアウト数,プレー得点数,打点,自責点,メモ
3,裏,2,1,0,-,-,-,水谷光希,金沢学院大学,右,東元龍成,金沢星稜大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
3,裏,3,1,0,-,-,-,水谷光希,金沢学院大学,右,東元龍成,金沢星稜大学,右,ストレート,,14,外角,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
3,裏,0,0,0,○,-,-,水谷光希,金沢学院大学,右,西川晃成,金沢星稜大学,右,ストレート,,6,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
3,裏,0,1,0,○,-,-,水谷光希,金沢学院大学,右,西川晃成,金沢星稜大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
3,裏,1,1,0,○,-,-,水谷光希,金沢学院大学,右,西川晃成,金沢星稜大学,右,ストレート,,9,,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
3,裏,1,2,0,○,-,-,水谷光希,金沢学院大学,右,西川晃成,金沢星稜大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
3,裏,2,2,0,○,-,-,水谷光希,金沢学院大学,右,西川晃成,金沢星稜大学,右,ストレート,,5,,インプレー,1,1,1,1,1,,-,単打,ゴロ,左翼手,0,0,0,0,E3
3,裏,0,0,0,○,○,-,水谷光希,金沢学院大学,右,中野心惇,金沢星稜大学,右,ストレート,,14,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
3,裏,1,0,0,○,○,-,水谷光希,金沢学院大学,右,中野心惇,金沢星稜大学,右,ストレート,,14,真ん中,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
3,裏,2,0,0,○,○,-,水谷光希,金沢学院大学,右,中野心惇,金沢星稜大学,右,ストレート,,6,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
3,裏,2,1,0,○,○,-,水谷光希,金沢学院大学,右,中野心惇,金沢星稜大学,右,ストレート,,4,真ん中,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
