Date,イニング,表裏,ボール,ストライク,アウト,一塁走者,二塁走者,三塁走者,投手,投手チーム名,投手投げ方,打者,打者チーム名,打者打ち方,球種,球速,投球位置,捕手構え位置,投球結果,投球,打席,打数,安打,スイング,三振四球,振り逃げ,打撃結果,打球タイプ,捕球者,プレーアウト数,プレー得点数,打点,自責点,メモ
2026/3/18,1,表,1,2,2,○,-,○,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,1,表,2,2,2,○,-,○,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,1,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,1,表,2,2,2,○,-,○,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,14,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,1,表,3,2,2,○,-,○,山田恭吾,金沢大学,右,不明,不明,右,ストレート,,3,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,投手,1,0,0,0,
2026/3/18,1,裏,0,0,0,-,-,-,不明,不明,右,石浦吉人,金沢大学,左,ストレート,,13,内角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,1,裏,0,1,0,-,-,-,不明,不明,右,石浦吉人,金沢大学,左,ストレート,,4,内角,インプレー,1,1,1,0,1,,-,アウト,ライナー,二塁手,1,0,0,0,
2026/3/18,1,裏,0,0,1,-,-,-,不明,不明,右,竹田龍汰,金沢大学,右,ストレート,,3,外角,インプレー,1,1,1,0,1,,-,アウト,フライ,一塁手,1,0,0,0,
2026/3/18,1,裏,0,0,2,-,-,-,不明,不明,右,山本優人,金沢大学,右,カーブ,,8,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,三塁手,1,0,0,0,
2026/3/18,2,表,0,0,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,5,外角,インプレー,1,1,1,0,1,,-,アウト,フライ,右翼手,1,0,0,0,
2026/3/18,2,表,0,0,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,4,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,2,表,0,1,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,6,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,2,表,0,2,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,11,内角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,2,表,0,2,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,チェンジアップ,,14,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,表,1,2,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,13,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,表,2,2,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,4,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,2,表,2,2,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,チェンジアップ,,9,外角,インプレー,1,1,1,1,1,,-,単打,ゴロ,一塁手,0,0,0,0,
2026/3/18,2,表,0,0,1,○,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,表,1,0,1,○,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,7,,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,2,表,1,1,1,○,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,13,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,表,2,1,1,○,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,表,3,1,1,○,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,12,,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
2026/3/18,2,表,0,0,1,○,○,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,表,1,0,1,○,○,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,7,,インプレー,1,1,0,0,1,,-,犠打,ゴロ,投手,1,0,0,0,
2026/3/18,2,表,0,0,2,-,○,○,山田恭吾,金沢大学,右,不明,不明,右,ストレート,,14,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,表,1,0,2,-,○,○,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,表,2,0,2,-,○,○,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,6,,インプレー,1,1,1,0,1,,-,アウト,ゴロ,三塁手,1,0,0,0,
2026/3/18,2,裏,0,0,0,-,-,-,不明,不明,右,相上征士郎,金沢大学,右,カーブ,,8,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,三塁手,1,0,0,0,
2026/3/18,2,裏,0,0,1,-,-,-,不明,不明,右,加納誠琉,金沢大学,右,ストレート,,7,,インプレー,1,1,1,0,1,,-,アウト,フライ,右翼手,1,0,0,0,
2026/3/18,2,裏,0,0,2,-,-,-,不明,不明,右,鍛冶陽斗,金沢大学,右,カーブ,,13,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,裏,1,0,2,-,-,-,不明,不明,右,鍛冶陽斗,金沢大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,裏,2,0,2,-,-,-,不明,不明,右,鍛冶陽斗,金沢大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,裏,3,0,2,-,-,-,不明,不明,右,鍛冶陽斗,金沢大学,右,ストレート,,5,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,裏,3,1,2,-,-,-,不明,不明,右,鍛冶陽斗,金沢大学,右,ストレート,,8,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,裏,3,2,2,-,-,-,不明,不明,右,鍛冶陽斗,金沢大学,右,ストレート,,11,外角,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
2026/3/18,2,裏,0,0,2,○,-,-,不明,不明,右,越野虎次郎,金沢大学,右,ストレート,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,裏,1,0,2,○,-,-,不明,不明,右,越野虎次郎,金沢大学,右,カーブ,,14,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,裏,2,0,2,○,-,-,不明,不明,右,越野虎次郎,金沢大学,右,ストレート,,7,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,2,裏,2,1,2,○,-,-,不明,不明,右,越野虎次郎,金沢大学,右,カーブ,,1,外角,インプレー,1,1,1,1,1,,-,単打,ゴロ,左翼手,0,0,0,0,
2026/3/18,2,裏,0,0,2,○,○,-,不明,不明,右,渡辺健太郎,金沢大学,右,ストレート,,3,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,裏,0,1,2,○,○,-,不明,不明,右,渡辺健太郎,金沢大学,右,カーブ,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,2,裏,1,1,2,○,○,-,不明,不明,右,渡辺健太郎,金沢大学,右,カーブ,,14,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,投手,1,0,0,0,
2026/3/18,3,表,0,0,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,6,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,表,0,1,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,表,1,1,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,13,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,表,2,1,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,1,,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,3,表,2,2,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,2,,インプレー,1,1,1,1,1,,-,単打,ゴロ,二塁手,0,0,0,0,
2026/3/18,3,表,0,0,0,○,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,表,1,0,0,○,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,2,,インプレー,1,1,0,0,1,,-,犠打,ゴロ,投手,1,0,0,0,
2026/3/18,3,表,0,0,1,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,表,1,0,1,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,2,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,3,表,1,1,1,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,表,2,1,1,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,フォーク,,13,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,表,3,1,1,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,11,外角,ボール,1,1,0,0,0,四球,-,,,,0,0,0,0,
2026/3/18,3,表,0,0,1,○,○,-,山田恭吾,金沢大学,右,不明,不明,右,ストレート,,9,外角,インプレー,1,1,1,0,1,,-,アウト,フライ,三塁手,1,0,0,0,
2026/3/18,3,表,0,0,2,○,○,-,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,9,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,表,0,1,2,○,○,-,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,7,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,表,0,2,2,○,○,-,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,6,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,3,表,0,2,2,○,○,-,山田恭吾,金沢大学,右,不明,不明,右,ストレート,,9,,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
2026/3/18,3,裏,0,0,0,-,-,-,不明,不明,右,山本悠真,金沢大学,右,カーブ,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,裏,1,0,0,-,-,-,不明,不明,右,山本悠真,金沢大学,右,カーブ,,13,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,裏,2,0,0,-,-,-,不明,不明,右,山本悠真,金沢大学,右,ストレート,,9,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,裏,2,1,0,-,-,-,不明,不明,右,山本悠真,金沢大学,右,ストレート,,2,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,三塁手,1,0,0,0,
2026/3/18,3,裏,0,0,1,-,-,-,不明,不明,右,石浦吉人,金沢大学,左,カーブ,,7,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,裏,0,1,1,-,-,-,不明,不明,右,石浦吉人,金沢大学,左,ストレート,,2,内角,インプレー,1,1,1,0,1,,-,アウト,フライ,左翼手,1,0,0,0,
2026/3/18,3,裏,0,0,2,-,-,-,不明,不明,右,竹田龍汰,金沢大学,右,ストレート,,9,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,裏,0,1,2,-,-,-,不明,不明,右,竹田龍汰,金沢大学,右,カーブ,,9,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,3,裏,0,2,2,-,-,-,不明,不明,右,竹田龍汰,金沢大学,右,カーブ,,14,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,一塁手,1,0,0,0,
2026/3/18,4,表,0,0,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,13,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,表,1,0,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,表,2,0,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,1,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,4,表,2,1,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,フォーク,,7,,インプレー,1,1,1,0,1,,-,アウト,ゴロ,二塁手,1,0,0,0,
2026/3/18,4,表,0,0,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,13,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,表,1,0,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,4,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,4,表,1,1,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,4,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,4,表,1,2,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,7,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,4,表,1,2,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,2,,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
2026/3/18,4,表,0,0,2,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,7,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,表,0,1,2,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,フォーク,,13,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,表,1,1,2,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,9,,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,4,表,1,2,2,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,表,2,2,2,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,7,,空振り,1,1,1,0,1,空振り三振,-,,,,1,0,0,0,
2026/3/18,4,裏,0,0,0,-,-,-,不明,不明,右,山本優人,金沢大学,右,カーブ,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,裏,1,0,0,-,-,-,不明,不明,右,山本優人,金沢大学,右,ストレート,,9,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,裏,1,1,0,-,-,-,不明,不明,右,山本優人,金沢大学,右,ストレート,,9,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,裏,1,2,0,-,-,-,不明,不明,右,山本優人,金沢大学,右,ストレート,,6,外角,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
2026/3/18,4,裏,0,0,1,-,-,-,不明,不明,右,相上征士郎,金沢大学,右,カーブ,,2,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,裏,0,1,1,-,-,-,不明,不明,右,相上征士郎,金沢大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,裏,1,1,1,-,-,-,不明,不明,右,相上征士郎,金沢大学,右,カーブ,,3,外角,インプレー,1,1,1,1,1,,-,単打,フライ,左翼手,0,0,0,0,
2026/3/18,4,裏,0,0,1,○,-,-,不明,不明,右,加納誠琉,金沢大学,右,ストレート,,6,外角,インプレー,1,1,1,1,1,,-,単打,ゴロ,左翼手,0,0,0,0,
2026/3/18,4,裏,0,0,1,○,○,-,不明,不明,右,鍛冶陽斗,金沢大学,右,スライダー,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,裏,1,0,1,○,○,-,不明,不明,右,鍛冶陽斗,金沢大学,右,カーブ,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,裏,2,0,1,○,○,-,不明,不明,右,鍛冶陽斗,金沢大学,右,ストレート,,1,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,4,裏,2,1,1,○,○,-,不明,不明,右,鍛冶陽斗,金沢大学,右,スライダー,,4,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,4,裏,2,2,1,○,○,-,不明,不明,右,鍛冶陽斗,金沢大学,右,ストレート,,8,外角,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
2026/3/18,4,裏,0,0,2,○,○,-,不明,不明,右,越野虎次郎,金沢大学,右,カーブ,,13,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,裏,1,0,2,○,○,-,不明,不明,右,越野虎次郎,金沢大学,右,カーブ,,3,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,4,裏,1,1,2,○,○,-,不明,不明,右,越野虎次郎,金沢大学,右,スライダー,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,4,裏,2,1,2,○,○,-,不明,不明,右,越野虎次郎,金沢大学,右,ストレート,,1,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,投手,1,0,0,0,
2026/3/18,5,表,0,0,0,-,-,-,山田恭吾,金沢大学,右,不明,不明,右,スライダー,,6,外角,インプレー,1,1,1,0,1,,-,アウト,フライ,中堅手,1,0,0,0,
2026/3/18,5,表,0,0,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,5,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,表,0,1,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,フォーク,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,表,1,1,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,11,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,表,2,1,1,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,9,外角,インプレー,1,1,1,0,1,,-,アウト,ゴロ,一塁手,1,0,0,0,
2026/3/18,5,表,0,0,2,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,表,1,0,2,-,-,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,8,,インプレー,1,1,1,1,1,,-,二塁打,ライナー,中堅手,0,0,0,0,
2026/3/18,5,表,0,0,2,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,1,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,表,0,1,2,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,4,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,表,0,2,2,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,7,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,5,表,0,2,2,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,表,1,2,2,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,13,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,表,2,2,2,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,5,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,5,表,2,2,2,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,ストレート,,9,,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,5,表,2,2,2,-,○,-,山田恭吾,金沢大学,右,不明,不明,左,スライダー,,9,,インプレー,1,1,1,0,1,,-,アウト,ライナー,遊撃手,1,0,0,0,
2026/3/18,5,裏,0,0,0,-,-,-,不明,不明,右,渡辺健太郎,金沢大学,右,ストレート,,5,外角,空振り,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,5,裏,0,1,0,-,-,-,不明,不明,右,渡辺健太郎,金沢大学,右,ストレート,,14,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,1,1,0,-,-,-,不明,不明,右,渡辺健太郎,金沢大学,右,カーブ,,6,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,1,2,0,-,-,-,不明,不明,右,渡辺健太郎,金沢大学,右,ストレート,,6,外角,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
2026/3/18,5,裏,0,0,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,カーブ,,3,外角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,0,1,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,カーブ,,4,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,0,2,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,カーブ,,9,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,5,裏,0,2,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,スライダー,,12,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,5,裏,0,2,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,ストレート,,12,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,1,2,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,カーブ,,9,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,5,裏,1,2,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,ストレート,,14,外角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,2,2,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,ストレート,,14,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,3,2,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,ストレート,,8,外角,ファウル,1,0,0,0,1,,-,,,,0,0,0,0,
2026/3/18,5,裏,3,2,1,-,-,-,不明,不明,右,山本悠真,金沢大学,右,ストレート,,9,外角,見逃し,1,1,1,0,0,見逃し三振,-,,,,1,0,0,0,
2026/3/18,5,裏,0,0,2,-,-,-,不明,不明,右,石浦吉人,金沢大学,左,ストレート,,11,,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,1,0,2,-,-,-,不明,不明,右,石浦吉人,金沢大学,左,ストレート,,8,内角,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,1,1,2,-,-,-,不明,不明,右,石浦吉人,金沢大学,左,ストレート,,7,,見逃し,1,0,0,0,0,,-,,,,0,0,0,0,
2026/3/18,5,裏,1,2,2,-,-,-,不明,不明,右,石浦吉人,金沢大学,左,チェンジアップ,,14,内角,ボール,1,0,0,0,0,,-,,,,0,0,0,0,
